precision,recall,threshold
0.23945335710041593,0.9877450980392157,0.03314784013139546
0.23959571938168847,0.9877450980392157,0.03315203695460408
0.23973825104104698,0.9877450980392157,0.03322540080599532
0.2398809523809524,0.9877450980392157,0.03338431472882463
0.24002382370458605,0.9877450980392157,0.033395922074042204
0.2401668653158522,0.9877450980392157,0.03348013918321643
0.24031007751937986,0.9877450980392157,0.03353852374904422
0.24045346062052506,0.9877450980392157,0.03355581766804815
0.24059701492537314,0.9877450980392157,0.0335959376915941
0.24074074074074073,0.9877450980392157,0.033605327713456784
0.24088463837417812,0.9877450980392157,0.03388230653117797
0.2410287081339713,0.9877450980392157,0.03399152151145202
0.24117295032914424,0.9877450980392157,0.03403801821789013
0.24131736526946107,0.9877450980392157,0.03407349514625246
0.2414619532654284,0.9877450980392157,0.034208654238661686
0.24160671462829736,0.9877450980392157,0.034236292457258115
0.241751649670066,0.9877450980392157,0.03430311582361292
0.2418967587034814,0.9877450980392157,0.034391246821943916
0.24204204204204205,0.9877450980392157,0.03439284059027443
0.2421875,0.9877450980392157,0.03448703771019287
0.2423331328923632,0.9877450980392157,0.034490135429177234
0.24247894103489773,0.9877450980392157,0.03456220010831212
0.24262492474413005,0.9877450980392157,0.034612253911568656
0.2427710843373494,0.9877450980392157,0.03470911198505241
0.24291742013261,0.9877450980392157,0.034929407663500216
0.24306393244873342,0.9877450980392157,0.03495534443729218
0.2432106216053108,0.9877450980392157,0.03502840834180324
0.2433574879227053,0.9877450980392157,0.03503877315098708
0.24350453172205438,0.9877450980392157,0.035051107788250394
0.24365175332527206,0.9877450980392157,0.03507204792916657
0.24379915305505143,0.9877450980392157,0.0351463461133353
0.24394673123486682,0.9877450980392157,0.035561045043977654
0.2440944881889764,0.9877450980392157,0.03561436125710273
0.24424242424242423,0.9877450980392157,0.03564900623955303
0.24439053972104305,0.9877450980392157,0.035681688461653954
0.2445388349514563,0.9877450980392157,0.03586361429871638
0.24468731026108076,0.9877450980392157,0.035872443814072306
0.2448359659781288,0.9877450980392157,0.03587454440401156
0.24498480243161094,0.9877450980392157,0.03589890071965122
0.2451338199513382,0.9877450980392157,0.03590817641432011
0.24528301886792453,0.9877450980392157,0.03594510223634625
0.24543239951278928,0.9877450980392157,0.035948600870390854
0.24558196221815967,0.9877450980392157,0.03596298284914786
0.24573170731707317,0.9877450980392157,0.036005503662596645
0.2458816351433801,0.9877450980392157,0.03618564823427084
0.24603174603174602,0.9877450980392157,0.03633349234497231
0.24618204031765425,0.9877450980392157,0.036379774267088334
0.24633251833740832,0.9877450980392157,0.03642929290648248
0.24648318042813455,0.9877450980392157,0.036439489300076074
0.24663402692778458,0.9877450980392157,0.036490460851141125
0.2467850581751378,0.9877450980392157,0.03649241314627086
0.24693627450980393,0.9877450980392157,0.036656736704190104
0.24708767627222564,0.9877450980392157,0.036833394169385636
0.24723926380368097,0.9877450980392157,0.037235601755723644
0.24739103744628607,0.9877450980392157,0.03728176282570783
0.24754299754299755,0.9877450980392157,0.037345616656674185
0.24769514443761526,0.9877450980392157,0.03743034571658846
0.24784747847478475,0.9877450980392157,0.03760560656047674
0.248,0.9877450980392157,0.037667046730930374
0.2481527093596059,0.9877450980392157,0.03783653610208378
0.24830560690080097,0.9877450980392157,0.03784084075470761
0.24845869297163994,0.9877450980392157,0.03788883908640573
0.2486119679210364,0.9877450980392157,0.03795119029504499
0.24876543209876542,0.9877450980392157,0.03801218726213746
0.24891908585546635,0.9877450980392157,0.038533161043954565
0.24907292954264523,0.9877450980392157,0.038542146516445074
0.24922696351267778,0.9877450980392157,0.038672153473556535
0.24938118811881188,0.9877450980392157,0.038769108345088926
0.24953560371517028,0.9877450980392157,0.03879199077993992
0.2496902106567534,0.9877450980392157,0.03886489863191625
0.24984500929944203,0.9877450980392157,0.03892116150511104
0.25,0.9877450980392157,0.03896334671867289
0.250155183116077,0.9877450980392157,0.039032378271727196
0.2496894409937888,0.9852941176470589,0.03917075339139856
0.24984462399005594,0.9852941176470589,0.0391937323177212
0.25,0.9852941176470589,0.03919542014054495
0.25015556938394523,0.9852941176470589,0.03922072595624616
0.2503113325031133,0.9852941176470589,0.03922891258119109
0.2504672897196262,0.9852941176470589,0.03925705249715692
0.2506234413965087,0.9852941176470589,0.039263904819501344
0.25077978789769184,0.9852941176470589,0.03928113888747084
0.250936329588015,0.9852941176470589,0.039354819204783356
0.25109306683322924,0.9852941176470589,0.03937590575253816
0.25125,0.9852941176470589,0.03938227378176778
0.25140712945590993,0.9852941176470589,0.03946549145449655
0.25156445556946183,0.9852941176470589,0.0395178125373457
0.2517219787100814,0.9852941176470589,0.039569999371738905
0.2518796992481203,0.9852941176470589,0.039764097837920176
0.25203761755485893,0.9852941176470589,0.039976861574953566
0.2521957340025094,0.9852941176470589,0.03998674204653959
0.2523540489642185,0.9852941176470589,0.04012175264183535
0.25251256281407036,0.9852941176470589,0.040164195822064284
0.2526712759270899,0.9852941176470589,0.04017024140219428
0.2528301886792453,0.9852941176470589,0.040277055750731344
0.25298930144745124,0.9852941176470589,0.0404651790811755
0.2531486146095718,0.9852941176470589,0.04073601719012071
0.2533081285444234,0.9852941176470589,0.04086547567155103
0.25346784363177804,0.9852941176470589,0.04093746574177442
0.25362776025236594,0.9852941176470589,0.040981000167457295
0.2537878787878788,0.9852941176470589,0.041020304770521536
0.2539481996209728,0.9852941176470589,0.0411286451843442
0.25410872313527183,0.9852941176470589,0.04116130125687559
0.25426944971537,0.9852941176470589,0.04119335702878016
0.25443037974683547,0.9852941176470589,0.04126448351951841
0.2545915136162128,0.9852941176470589,0.041295375510003236
0.25475285171102663,0.9852941176470589,0.04134912971042664
0.2549143944197844,0.9852941176470589,0.041451663902981994
0.2550761421319797,0.9852941176470589,0.0415598441716113
0.25523809523809526,0.9852941176470589,0.041614770221980436
0.2554002541296061,0.9852941176470589,0.041622177037792155
0.2555626191989828,0.9852941176470589,0.04169153026181103
0.25572519083969464,0.9852941176470589,0.04169939296158462
0.2558879694462126,0.9852941176470589,0.04170354487763397
0.25605095541401274,0.9852941176470589,0.041710403847587625
0.25621414913957935,0.9852941176470589,0.041765832415945316
0.25637755102040816,0.9852941176470589,0.041792986682161005
0.2559029993618379,0.9828431372549019,0.041872779381218
0.256066411238825,0.9828431372549019,0.04194293103674617
0.2562300319488818,0.9828431372549019,0.041982210859894
0.2563938618925831,0.9828431372549019,0.04205052712236151
0.2565579014715291,0.9828431372549019,0.04209643795810783
0.2567221510883483,0.9828431372549019,0.04215130632568145
0.2568866111467008,0.9828431372549019,0.04218291144915062
0.257051282051282,0.9828431372549019,0.042232636897918806
0.2572161642078255,0.9828431372549019,0.04224359282429512
0.2573812580231066,0.9828431372549019,0.04228463359791946
0.2575465639049454,0.9828431372549019,0.04238448705006397
0.2570694087403599,0.9803921568627451,0.04246423444107058
0.2572347266881029,0.9803921568627451,0.04249188086156918
0.2574002574002574,0.9803921568627451,0.04249783964494953
0.25756600128783,0.9803921568627451,0.04267054312486967
0.25773195876288657,0.9803921568627451,0.042685235354195605
0.2578981302385558,0.9803921568627451,0.04271094386296893
0.25806451612903225,0.9803921568627451,0.04284664094302923
0.2582311168495804,0.9803921568627451,0.04307386501315231
0.25839793281653745,0.9803921568627451,0.04312698827856748
0.2585649644473174,0.9803921568627451,0.04315267182832352
0.258732212160414,0.9803921568627451,0.0431964397926867
0.2588996763754045,0.9803921568627451,0.04330926532141435
0.25906735751295334,0.9803921568627451,0.043336589816104755
0.2592352559948153,0.9803921568627451,0.04333703611594289
0.2594033722438392,0.9803921568627451,0.043446411640302496
0.25957170668397145,0.9803921568627451,0.04348217879928317
0.2597402597402597,0.9803921568627451,0.04355158315575882
0.2599090318388564,0.9803921568627451,0.043795333594166076
0.26007802340702213,0.9803921568627451,0.043950059028313844
0.26024723487312945,0.9803921568627451,0.0440497959730634
0.2604166666666667,0.9803921568627451,0.044087088027190496
0.26058631921824105,0.9803921568627451,0.044297985954788434
0.2607561929595828,0.9803921568627451,0.0443761101433675
0.2609262883235486,0.9803921568627451,0.04441380426375382
0.26109660574412535,0.9803921568627451,0.044500839599187776
0.2612671456564337,0.9803921568627451,0.04461253410610999
0.26143790849673204,0.9803921568627451,0.04465090584960713
0.2616088947024199,0.9803921568627451,0.04468408269142899
0.2617801047120419,0.9803921568627451,0.04475059266249381
0.26195153896529144,0.9803921568627451,0.0449503348413463
0.2621231979030144,0.9803921568627451,0.04508358347900579
0.26229508196721313,0.9803921568627451,0.04508551624725856
0.26246719160104987,0.9803921568627451,0.045106562057048626
0.262639527248851,0.9803921568627451,0.04526184598057844
0.2628120893561104,0.9803921568627451,0.04533467869271495
0.26298487836949375,0.9803921568627451,0.04536190041967886
0.2631578947368421,0.9803921568627451,0.04542786601616026
0.2633311389071758,0.9803921568627451,0.045518422118526525
0.2635046113306983,0.9803921568627451,0.0456225606732655
0.26367831245880025,0.9803921568627451,0.04563580614668556
0.2638522427440633,0.9803921568627451,0.04567149832363714
0.264026402640264,0.9803921568627451,0.04568218383233195
0.26420079260237783,0.9803921568627451,0.04577091982719308
0.26437541308658297,0.9803921568627451,0.045828900431751834
0.26455026455026454,0.9803921568627451,0.04586703782061539
0.26472534745201853,0.9803921568627451,0.04587681971042523
0.26490066225165565,0.9803921568627451,0.04596905943789586
0.26507620941020543,0.9803921568627451,0.04618398199604342
0.26525198938992045,0.9803921568627451,0.04622900038292422
0.26542800265428,0.9803921568627451,0.046323046219186696
0.2656042496679947,0.9803921568627451,0.04642998908766826
0.26578073089701,0.9803921568627451,0.04649947634309298
0.26595744680851063,0.9803921568627451,0.0465280080017423
0.2661343978709248,0.9803921568627451,0.0465985089005087
0.26564580559254325,0.9779411764705882,0.04665492183765724
0.26582278481012656,0.9779411764705882,0.04666004499289211
0.266,0.9779411764705882,0.0469705441573531
0.26617745163442297,0.9779411764705882,0.04698023387927985
0.26635514018691586,0.9779411764705882,0.046989399047560367
0.2665330661322645,0.9779411764705882,0.047094747067971676
0.2667112299465241,0.9779411764705882,0.04720723752444176
0.26688963210702343,0.9779411764705882,0.047411264347116754
0.26706827309236947,0.9779411764705882,0.04764123874408416
0.2672471533824514,0.9779411764705882,0.047672131424038
0.26742627345844505,0.9779411764705882,0.04781349406688002
0.2676056338028169,0.9779411764705882,0.047878550493359394
0.2677852348993289,0.9779411764705882,0.047961111016914616
0.2679650772330423,0.9779411764705882,0.0480167007203204
0.26814516129032256,0.9779411764705882,0.0480421923151727
0.26832548755884333,0.9779411764705882,0.04811933385709663
0.26850605652759085,0.9779411764705882,0.04824036121751735
0.2686868686868687,0.9779411764705882,0.048262654315131805
0.2688679245283019,0.9779411764705882,0.048273254388062355
0.26904922454484154,0.9779411764705882,0.048274421808137236
0.2692307692307692,0.9779411764705882,0.04845117967733664
0.26941255908170153,0.9779411764705882,0.04878239223127248
