fpr,tpr,threshold
0.10678391959798995,0.6666666666666666,0.312482047572566
0.10678391959798995,0.6691176470588235,0.31106638023811156
0.10804020100502512,0.6691176470588235,0.310570098995313
0.10804020100502512,0.6715686274509803,0.31029222381760785
0.1092964824120603,0.6715686274509803,0.307257782753422
0.1092964824120603,0.6740196078431373,0.3071739549026511
0.11118090452261306,0.6740196078431373,0.30439727603701255
0.11118090452261306,0.6764705882352942,0.3040738401142403
0.11243718592964824,0.6764705882352942,0.3011431281523343
0.11243718592964824,0.678921568627451,0.30107595202775045
0.11369346733668342,0.678921568627451,0.30080387854658325
0.11369346733668342,0.6838235294117647,0.2985487291351692
0.114321608040201,0.6838235294117647,0.29800515422580465
0.114321608040201,0.6862745098039216,0.2979543028280696
0.11494974874371859,0.6862745098039216,0.2973894743057717
0.11494974874371859,0.6887254901960784,0.2966301901379698
0.11620603015075377,0.6887254901960784,0.2948884632517195
0.11620603015075377,0.6911764705882353,0.294540965722394
0.11809045226130653,0.6911764705882353,0.2908785060245033
0.11809045226130653,0.6936274509803921,0.2907883677866139
0.12437185929648241,0.6936274509803921,0.2858623786233871
0.12437185929648241,0.696078431372549,0.28576151371351816
0.12562814070351758,0.696078431372549,0.284841749334057
0.12562814070351758,0.6985294117647058,0.2847540752121363
0.12814070351758794,0.6985294117647058,0.28311830727028336
0.12814070351758794,0.7009803921568627,0.28290748080561995
0.12939698492462312,0.7009803921568627,0.2807612990799825
0.12939698492462312,0.7034313725490197,0.28029758664910726
0.1306532663316583,0.7034313725490197,0.278645869020027
0.1306532663316583,0.7058823529411765,0.2761382909359877
0.13128140703517588,0.7058823529411765,0.2749446759829217
0.13128140703517588,0.7083333333333334,0.2736328071362802
0.13190954773869346,0.7083333333333334,0.2721801408670223
0.13190954773869346,0.7181372549019608,0.27147302051578065
0.13881909547738694,0.7181372549019608,0.2644275089410563
0.13881909547738694,0.7205882352941176,0.2642898919881826
0.14133165829145727,0.7205882352941176,0.2604028430062158
0.14133165829145727,0.7230392156862745,0.25990602092580867
0.14195979899497488,0.7230392156862745,0.2589908398490352
0.14195979899497488,0.7254901960784313,0.25844678954822786
0.14321608040201006,0.7254901960784313,0.257048472745096
0.14321608040201006,0.7303921568627451,0.25668083675386405
0.14824120603015076,0.7303921568627451,0.24982526094318444
0.14824120603015076,0.7377450980392157,0.24677093783098272
0.1507537688442211,0.7377450980392157,0.24301111344386714
0.1507537688442211,0.7401960784313726,0.2424856976551243
0.1513819095477387,0.7401960784313726,0.24129480399728817
0.1513819095477387,0.7426470588235294,0.24008905328214847
0.1551507537688442,0.7426470588235294,0.2354367722372408
0.1551507537688442,0.7450980392156863,0.2351914155268281
0.16080402010050251,0.7450980392156863,0.22907973954087116
0.16080402010050251,0.7475490196078431,0.2278133989601777
0.16331658291457288,0.7475490196078431,0.2257229454096926
0.16331658291457288,0.75,0.22548036694609852
0.1658291457286432,0.75,0.22383138572253203
0.1658291457286432,0.7524509803921569,0.22357249852496341
0.17022613065326633,0.7524509803921569,0.21996349139041263
0.17022613065326633,0.7549019607843137,0.21958332457538968
0.1708542713567839,0.7549019607843137,0.21936880930211292
0.1708542713567839,0.7573529411764706,0.21915439441379472
0.1721105527638191,0.7573529411764706,0.21864900807216073
0.1721105527638191,0.7671568627450981,0.21563265863668837
0.17964824120603015,0.7671568627450981,0.20832775656466726
0.17964824120603015,0.7696078431372549,0.20809032624022802
0.18592964824120603,0.7696078431372549,0.20187155364950482
0.18592964824120603,0.7720588235294118,0.20150420984325038
0.1884422110552764,0.7720588235294118,0.19990551073698426
0.1884422110552764,0.7745098039215687,0.19974189414287616
0.19032663316582915,0.7745098039215687,0.19812004644296702
0.19032663316582915,0.7769607843137255,0.1980577877117963
0.1984924623115578,0.7769607843137255,0.19495130728635232
0.1984924623115578,0.7794117647058824,0.19476483232915517
0.20037688442211055,0.7794117647058824,0.19446732923113216
0.20037688442211055,0.7818627450980392,0.193309491066563
0.2022613065326633,0.7818627450980392,0.1924974623197395
0.2022613065326633,0.7843137254901961,0.19239981029464248
0.20477386934673367,0.7843137254901961,0.1913396271083665
0.20477386934673367,0.7892156862745098,0.19097670565390037
0.20603015075376885,0.7892156862745098,0.1898509622145205
0.20603015075376885,0.7916666666666666,0.1898001661010751
0.2129396984924623,0.7916666666666666,0.18615284380019723
0.2129396984924623,0.7941176470588235,0.18607324326307675
0.2135678391959799,0.7941176470588235,0.18588555986391367
0.2135678391959799,0.7965686274509803,0.18520935245504877
0.21608040201005024,0.7965686274509803,0.1834118754177927
0.21608040201005024,0.8014705882352942,0.18227448867490623
0.2198492462311558,0.8014705882352942,0.18194971443179897
0.2198492462311558,0.803921568627451,0.18187220263980644
0.22550251256281406,0.803921568627451,0.17831523943688335
0.22550251256281406,0.8063725490196079,0.17819671906924195
0.2292713567839196,0.8063725490196079,0.17715878171635605
0.2292713567839196,0.8088235294117647,0.17661160958720692
0.23178391959798994,0.8088235294117647,0.17453572703318843
0.23178391959798994,0.8112745098039216,0.17436176179166038
0.23492462311557788,0.8112745098039216,0.17222209684429368
0.23492462311557788,0.8137254901960784,0.17221414633098933
0.23869346733668342,0.8137254901960784,0.17051430791683342
0.23869346733668342,0.8161764705882353,0.17037295285474896
0.239321608040201,0.8161764705882353,0.16992085172394236
0.239321608040201,0.8186274509803921,0.16975469412819624
0.2399497487437186,0.8186274509803921,0.1696359500434107
0.2399497487437186,0.821078431372549,0.16945747241802814
0.24371859296482412,0.821078431372549,0.16695221885701175
0.24371859296482412,0.8259803921568627,0.16667584242281705
0.24811557788944724,0.8259803921568627,0.16559962931207653
0.24811557788944724,0.8284313725490197,0.16549432527348754
0.2594221105527638,0.8284313725490197,0.15862052717445774
0.2594221105527638,0.8308823529411765,0.15837933186953465
0.2638190954773869,0.8308823529411765,0.1562662141036785
0.2638190954773869,0.8357843137254902,0.15471783450272164
0.2657035175879397,0.8357843137254902,0.15329618588556526
0.2657035175879397,0.8382352941176471,0.15324418365435918
0.27386934673366836,0.8382352941176471,0.1496350721489165
0.27386934673366836,0.8406862745098039,0.14946902753758437
0.27449748743718594,0.8406862745098039,0.14926317504415984
0.27449748743718594,0.8431372549019608,0.149071432093224
0.2776381909547739,0.8431372549019608,0.14848601067693049
0.2776381909547739,0.8455882352941176,0.14778438299860222
0.2814070351758794,0.8455882352941176,0.14684892213215994
0.2814070351758794,0.8480392156862745,0.14666528150657546
0.28203517587939697,0.8480392156862745,0.1463478501802252
0.28203517587939697,0.8504901960784313,0.1462226710051101
0.2964824120603015,0.8504901960784313,0.138873112627473
0.2964824120603015,0.8529411764705882,0.13864776189180414
0.2971105527638191,0.8529411764705882,0.13837283851772744
0.2971105527638191,0.8553921568627451,0.13818819480830896
0.29836683417085424,0.8553921568627451,0.13809970665232726
0.29836683417085424,0.8578431372549019,0.1379004334139599
0.30527638190954776,0.8578431372549019,0.1360523350223718
0.30527638190954776,0.8602941176470589,0.1360246883429452
0.3121859296482412,0.8602941176470589,0.13049732125545963
0.3121859296482412,0.8627450980392157,0.1301757813243895
0.3165829145728643,0.8627450980392157,0.12841593701825005
0.3165829145728643,0.8651960784313726,0.1281236172100174
0.3228643216080402,0.8651960784313726,0.12460108306553745
0.3228643216080402,0.8700980392156863,0.12301030752236301
0.3234924623115578,0.8700980392156863,0.12249162918552466
0.3234924623115578,0.8725490196078431,0.1223383556771734
0.32474874371859297,0.8725490196078431,0.12213842574547128
0.32474874371859297,0.875,0.12185369275524176
0.33040201005025127,0.875,0.11961043859605898
0.33040201005025127,0.8774509803921569,0.11945476019068928
0.34108040201005024,0.8774509803921569,0.1140243535440615
0.34108040201005024,0.8799019607843137,0.11323229447504189
0.3442211055276382,0.8799019607843137,0.11044367820041
0.3442211055276382,0.8823529411764706,0.11036740950695245
0.34861809045226133,0.8823529411764706,0.10859423242060791
0.34861809045226133,0.8848039215686274,0.10829075461324433
0.3542713567839196,0.8848039215686274,0.10671199973788599
0.3542713567839196,0.8897058823529411,0.10632189735842663
0.3574120603015075,0.8897058823529411,0.10531102207186545
0.3574120603015075,0.8921568627450981,0.10489138054467688
0.3649497487437186,0.8921568627450981,0.10259404699821062
0.3649497487437186,0.8946078431372549,0.10228052209731096
0.3655778894472362,0.8946078431372549,0.10226489470851104
0.3655778894472362,0.8970588235294118,0.10221020434706836
0.37185929648241206,0.8970588235294118,0.10057028139346853
0.37185929648241206,0.8995098039215687,0.10032356684309089
0.3768844221105528,0.8995098039215687,0.0990811103213423
0.3768844221105528,0.9019607843137255,0.09903343709598302
0.37751256281407036,0.9019607843137255,0.0988054124671841
0.37751256281407036,0.9044117647058824,0.0985955498954338
0.3787688442211055,0.9044117647058824,0.09846094121877291
0.3787688442211055,0.9068627450980392,0.09837649720496011
0.3913316582914573,0.9068627450980392,0.09522013474733892
0.3913316582914573,0.9093137254901961,0.09514230773064342
0.39824120603015073,0.9093137254901961,0.09382883623448453
0.39824120603015073,0.9117647058823529,0.09381110950370262
0.4026381909547739,0.9117647058823529,0.09310048518719997
0.4026381909547739,0.9142156862745098,0.09299829042517921
0.4120603015075377,0.9142156862745098,0.09170113450612806
0.4120603015075377,0.9166666666666666,0.0913747468345677
0.4126884422110553,0.9166666666666666,0.09114649282189413
0.4126884422110553,0.9191176470588235,0.0910687210117258
0.41520100502512564,0.9191176470588235,0.0908955482721504
0.41520100502512564,0.9215686274509803,0.0908800531081418
0.42902010050251255,0.9215686274509803,0.08772000158982309
0.42902010050251255,0.9240196078431373,0.08765618249896508
